date,home_team,away_team,tournament,home_fifa_points,away_fifa_points,fifa_points_diff,home_form,away_form,h2h_home_win_rate,tournament_weight,home_avg_goal_diff,away_avg_goal_diff,label
2015-10-13,Guinea-Bissau,Liberia,FIFA World Cup qualification,0.08918669131238448,0.16635859519408502,0.44501270278797134,0.1,0.4,0.5,0.625,0.4868421052631579,0.5380281690140846,0
2015-10-13,Iran,Japan,Friendly,0.32486136783733827,0.2689463955637708,0.5247164704514886,0.6,0.6,1.0,0.0,0.531578947368421,0.6084507042253522,1
2015-10-13,Italy,Norway,UEFA Euro qualification,0.444547134935305,0.34149722735674676,0.552944888165651,0.5,0.6,1.0,0.5,0.5131578947368421,0.5633802816901409,2
2015-10-13,Jordan,Tajikistan,FIFA World Cup qualification,0.16081330868761554,0.07208872458410351,0.5443656631740919,0.5,0.2,0.5,0.625,0.531578947368421,0.5267605633802818,2
2015-10-13,Kuwait,Lebanon,FIFA World Cup qualification,0.12014787430683918,0.09288354898336414,0.5075580204683703,0.3,0.2,0.6666666666666666,0.625,0.5105263157894737,0.543661971830986,1
2015-10-17,Eswatini,Djibouti,FIFA World Cup qualification,0.10351201478743069,0.0018484288354898336,0.5521146405858226,0.4,0.0,0.5,0.625,0.5052631578947369,0.4394366197183099,2
2015-11-03,Cambodia,Brunei,Friendly,0.030499075785582256,0.0,0.509495264821303,0.2,0.3,0.6666666666666666,0.0,0.46578947368421053,0.515492957746479,2
2015-11-05,United Arab Emirates,Turkmenistan,Friendly,0.22874306839186692,0.12985212569316082,0.550454145426166,0.4,0.4,0.5,0.0,0.5210526315789473,0.5633802816901409,2
2015-11-06,Dr Congo,Zambia,Friendly,0.0,0.22042513863216265,0.35922045287237986,0.4,0.5,0.5,0.0,0.5,0.5633802816901409,2
2015-11-06,Angola,Namibia,Friendly,0.15896487985212568,0.13401109057301294,0.5061742745019898,0.2,0.5,0.75,0.0,0.5026315789473684,0.5661971830985916,2
2015-11-07,Angola,Dr Congo,Friendly,0.15896487985212568,0.0,0.5864315405520593,0.3,0.4,0.16666666666666666,0.0,0.5078947368421053,0.5521126760563381,2
2015-11-07,Hong Kong,Myanmar,Friendly,0.09195933456561922,0.07255083179297597,0.5028532841826766,0.4,0.1,0.5,0.0,0.5210526315789473,0.504225352112676,2
2015-11-07,Namibia,Zambia,Friendly,0.13401109057301294,0.22042513863216265,0.4394777189224493,0.5,0.4,0.125,0.0,0.5131578947368421,0.5492957746478874,1
2015-11-07,Vanuatu,Fiji,Friendly,0.006007393715341959,0.027264325323475044,0.47849935517437964,0.6,0.5,1.0,0.0,0.531578947368421,0.6112676056338029,1
2015-11-09,Palestine,Saudi Arabia,FIFA World Cup qualification,0.10767097966728281,0.19269870609981515,0.4403079665022776,0.2,0.6,0.5,0.625,0.4921052631578947,0.571830985915493,1
2015-11-10,Vanuatu,Fiji,Friendly,0.006007393715341959,0.027264325323475044,0.47849935517437964,0.6,0.4,0.75,0.0,0.531578947368421,0.5859154929577465,2
2015-11-11,Estonia,Georgia,Friendly,0.1709796672828096,0.13909426987061,0.5103255124011313,0.4,0.4,0.75,0.0,0.48947368421052634,0.5408450704225353,2
2015-11-11,Jordan,Malta,Friendly,0.1899260628465804,0.07578558225508318,0.5595868688042774,0.6,0.1,0.5,0.0,0.5421052631578948,0.5267605633802818,2
2015-11-11,Mozambique,Gabon,FIFA World Cup qualification,0.1266173752310536,0.21719038817005545,0.4369869761829644,0.3,0.3,0.5,0.625,0.49473684210526314,0.5549295774647888,2
2015-11-11,Sudan,Zambia,FIFA World Cup qualification,0.12338262476894639,0.22042513863216265,0.43311248747709896,0.2,0.3,0.2,0.625,0.4605263157894737,0.543661971830986,0
2015-11-12,Norway,Hungary,UEFA Euro qualification,0.294362292051756,0.35073937153419593,0.45746641648539593,0.5,0.5,1.0,0.5,0.5026315789473684,0.5661971830985916,0
2015-11-12,Oman,New Zealand,Friendly,0.16866913123844732,0.07532347504621072,0.5471331551068528,0.5,0.0,0.5,0.0,0.5105263157894737,0.5126760563380283,0
2015-11-12,Palestine,Malaysia,FIFA World Cup qualification,0.10767097966728281,0.05868761552680222,0.5205652325523471,0.2,0.4,1.0,0.625,0.49473684210526314,0.504225352112676,2
2015-11-12,Philippines,Yemen,FIFA World Cup qualification,0.10905730129390018,0.03743068391866913,0.5341259430228761,0.3,0.1,0.5,0.625,0.48157894736842105,0.515492957746479,0
2015-11-12,Singapore,Japan,FIFA World Cup qualification,0.08271719038817005,0.2786506469500924,0.3738881601160132,0.5,0.5,0.0,0.625,0.5105263157894737,0.6028169014084508,0
2015-11-12,Maldives,Hong Kong,FIFA World Cup qualification,0.06515711645101664,0.09195933456561922,0.4751783648550664,0.2,0.5,0.5,0.625,0.45263157894736844,0.5887323943661972,0
2015-11-12,Thailand,Taiwan,FIFA World Cup qualification,0.0933456561922366,0.0,0.5471331551068528,0.6,0.2,1.0,0.625,0.5236842105263158,0.48732394366197185,2
2015-11-12,Togo,Uganda,FIFA World Cup qualification,0.17837338262476896,0.22689463955637706,0.46217115277108967,0.4,0.5,1.0,0.625,0.4921052631578947,0.5577464788732395,0
2015-11-12,United Arab Emirates,Timor-Leste,FIFA World Cup qualification,0.22874306839186692,0.07162661737523106,0.5853245437789548,0.5,0.0,0.5,0.625,0.5342105263157895,0.47042253521126765,2
2015-11-12,Uzbekistan,North Korea,FIFA World Cup qualification,0.22042513863216265,0.0,0.6232391832577808,0.4,0.6,0.8333333333333334,0.625,0.5026315789473684,0.5690140845070423,2
2015-11-12,Namibia,Guinea,FIFA World Cup qualification,0.13401109057301294,0.272181146025878,0.40848180927552596,0.4,0.2,0.0,0.625,0.5078947368421053,0.5352112676056339,0
2015-11-12,Tajikistan,Bangladesh,FIFA World Cup qualification,0.07347504621072089,0.03696857670979667,0.5130930043338924,0.2,0.2,0.6666666666666666,0.625,0.4736842105263158,0.515492957746479,2
2015-11-12,Morocco,Equatorial Guinea,FIFA World Cup qualification,0.19500924214417745,0.22504621072088724,0.47324112050213374,0.7,0.3,1.0,0.625,0.5473684210526316,0.5380281690140846,2
2015-11-12,Iran,Turkmenistan,FIFA World Cup qualification,0.3008317929759704,0.12985212569316082,0.593627019577238,0.5,0.3,0.5,0.625,0.5289473684210526,0.5323943661971832,2
2015-11-12,Burundi,Dr Congo,FIFA World Cup qualification,0.14833641404805914,0.0,0.5800663091067089,0.5,0.4,0.5,0.625,0.5184210526315789,0.5549295774647888,0
2015-11-12,Lebanon,Laos,FIFA World Cup qualification,0.10536044362292052,0.041589648798521256,0.5294212067371823,0.2,0.1,0.5,0.625,0.49473684210526314,0.49014084507042255,2
2015-11-12,South Korea,Myanmar,FIFA World Cup qualification,0.2800369685767098,0.07255083179297597,0.61549020584605,0.8,0.1,1.0,0.625,0.5605263157894737,0.495774647887324,2
2015-11-12,India,Guam,FIFA World Cup qualification,0.056377079482439925,0.07855822550831792,0.4779458567878274,0.1,0.3,0.5,0.625,0.4789473684210526,0.5352112676056339,2
2015-11-12,Ecuador,Uruguay,FIFA World Cup qualification,0.4256007393715342,0.4856746765249538,0.4552524229391871,0.5,0.6,0.5,0.625,0.5184210526315789,0.5774647887323944,2
2015-11-12,China Pr,Bhutan,FIFA World Cup qualification,0.18622920517560074,0.03696857670979667,0.5806198074932611,0.3,0.2,0.5,0.625,0.5157894736842106,0.4394366197183099,2
2015-11-12,Chile,Colombia,FIFA World Cup qualification,0.5951940850277264,0.5697781885397412,0.506451023695266,0.7,0.5,0.3,0.625,0.531578947368421,0.571830985915493,1
2015-11-12,North Macedonia,Montenegro,Friendly,0.10628465804066543,0.19685767097966728,0.4369869761829644,0.1,0.3,1.0,0.0,0.4789473684210526,0.5464788732394367,2
2015-11-12,Bolivia,Venezuela,FIFA World Cup qualification,0.20425138632162662,0.18853974121996303,0.5006392906364677,0.2,0.3,0.7,0.625,0.4421052631578947,0.5323943661971832,2
2015-11-12,Benin,Burkina Faso,FIFA World Cup qualification,0.15388170055452866,0.1677449168207024,0.4829273422667973,0.4,0.1,0.5,0.625,0.4921052631578947,0.5295774647887325,2
2015-11-12,Australia,Kyrgyzstan,FIFA World Cup qualification,0.2647874306839187,0.0,0.6498071058122865,0.6,0.3,0.5,0.625,0.5289473684210526,0.5352112676056339,2
2015-11-12,Andorra,Saint Kitts And Nevis,Friendly,0.002310536044362292,0.0,0.49261356403146084,0.0,0.5,0.5,0.0,0.41578947368421054,0.5746478873239437,0
2015-11-12,Afghanistan,Cambodia,FIFA World Cup qualification,0.07763401109057301,0.036044362292051754,0.5161372454599295,0.2,0.3,0.5,0.625,0.45789473684210524,0.5267605633802818,2
2015-11-13,Slovakia,Switzerland,Friendly,0.3960258780036969,0.4958410351201479,0.43145199231744236,0.7,0.7,0.5,0.0,0.5236842105263158,0.6000000000000001,2
2015-11-13,Poland,Iceland,Friendly,0.3290203327171904,0.36598890942698703,0.46908988260299217,0.4,0.4,1.0,0.0,0.5368421052631579,0.5605633802816902,2
2015-11-13,Spain,England,Friendly,0.594731977818854,0.5448243992606284,0.5211187309388993,0.8,0.8,1.0,0.0,0.5289473684210526,0.6112676056338029,2
2015-11-13,Qatar,Turkey,Friendly,0.18345656192236598,0.43484288354898337,0.34067825692288106,0.8,0.7,0.5,0.0,0.5710526315789474,0.5774647887323944,0
2015-11-13,Eswatini,Nigeria,FIFA World Cup qualification,0.11922365988909427,0.2689463955637708,0.4015630794436234,0.5,0.4,0.5,0.625,0.5131578947368421,0.5633802816901409,1
2015-11-13,Northern Ireland,Latvia,Friendly,0.36829944547134935,0.15804066543438078,0.6171507010057066,0.4,0.0,1.0,0.0,0.5105263157894737,0.5126760563380283,2
2015-11-13,Canada,Honduras,FIFA World Cup qualification,0.15480591497227356,0.16589648798521256,0.4845878374264539,0.4,0.3,0.42857142857142855,0.625,0.5210526315789473,0.5577464788732395,2
2015-11-13,Guatemala,Trinidad And Tobago,FIFA World Cup qualification,0.16959334565619225,0.27171903881700554,0.4300682463510619,0.2,0.4,0.8333333333333334,0.625,0.4789473684210526,0.5549295774647888,0
2015-11-13,Jamaica,Panama,FIFA World Cup qualification,0.25831792975970425,0.23798521256931607,0.5034067825692288,0.5,0.1,0.3333333333333333,0.625,0.49736842105263157,0.5380281690140846,0
2015-11-13,Mexico,El Salvador,FIFA World Cup qualification,0.40711645101663585,0.1668207024029575,0.6351393985686531,0.5,0.3,1.0,0.625,0.5289473684210526,0.5492957746478874,2
2015-11-13,United States,Saint Vincent And The Grenadines,FIFA World Cup qualification,0.35073937153419593,0.0,0.7012824557616414,0.5,0.5,0.5,0.625,0.5131578947368421,0.5690140845070423,2
2015-11-13,Peru,Paraguay,FIFA World Cup qualification,0.2694085027726433,0.28188539741219965,0.4837575898466256,0.3,0.2,0.6666666666666666,0.625,0.49736842105263157,0.5323943661971832,2
2015-11-13,Wales,Netherlands,Friendly,0.47689463955637706,0.4510166358595194,0.506727772888542,0.6,0.4,0.5,0.0,0.5184210526315789,0.5605633802816902,0
2015-11-13,Niger,Cameroon,FIFA World Cup qualification,0.1511090573012939,0.27587800369685767,0.4165075358805329,0.4,0.5,0.5,0.625,0.5,0.5521126760563381,0
2015-11-13,Kosovo,Albania,Friendly,0.0,0.33410351201478744,0.2911401513264589,0.5,0.4,0.5,0.0,0.5087719298245614,0.5605633802816902,1
2015-11-13,Madagascar,Senegal,FIFA World Cup qualification,0.13401109057301294,0.31330868761552677,0.3838511310739529,0.3,0.6,0.5,0.625,0.5026315789473684,0.5661971830985916,1
2015-11-13,Mauritania,Tunisia,FIFA World Cup qualification,0.15157116451016636,0.30868761552680224,0.3971350923512058,0.4,0.2,0.0,0.625,0.5026315789473684,0.5605633802816902,0
2015-11-13,Angola,South Africa,FIFA World Cup qualification,0.15896487985212568,0.21303142329020333,0.45885016245177646,0.4,0.3,0.5,0.625,0.5184210526315789,0.5549295774647888,0
2015-11-13,Argentina,Brazil,FIFA World Cup qualification,0.63909426987061,0.5582255083179297,0.5396609268883981,0.4,0.7,0.5555555555555556,0.625,0.531578947368421,0.571830985915493,1
2015-11-13,Belgium,Italy,Friendly,0.6654343807763401,0.4805914972273567,0.601929495375521,0.8,0.5,0.0,0.0,0.5421052631578948,0.5633802816901409,2
2015-11-13,Bosnia And Herzegovina,Ireland,UEFA Euro qualification,0.4265249537892791,0.30452865064695006,0.5642916050899711,0.5,0.4,0.5,0.5,0.5157894736842106,0.5690140845070423,1
2015-11-13,Comoros,Ghana,FIFA World Cup qualification,0.0411275415896488,0.3664510166358595,0.2963983859987048,0.0,0.5,0.5,0.625,0.46578947368421053,0.5690140845070423,1
2015-11-13,Costa Rica,Haiti,FIFA World Cup qualification,0.3100739371534196,0.21719038817005545,0.5468564059135768,0.0,0.5,0.75,0.625,0.4868421052631579,0.571830985915493,2
2015-11-13,France,Germany,Friendly,0.40711645101663585,0.6414048059149723,0.3509179770740968,0.6,0.7,0.375,0.0,0.5157894736842106,0.5943661971830987,2
2015-11-13,Kenya,Cape Verde,FIFA World Cup qualification,0.1266173752310536,0.0,0.5670590970227322,0.2,0.6,1.0,0.625,0.49736842105263157,0.5830985915492958,2
2015-11-13,Liberia,Ivory Coast,FIFA World Cup qualification,0.18207024029574861,0.411275415896488,0.35396221820013396,0.4,0.5,0.5,0.625,0.48947368421052634,0.571830985915493,0
2015-11-13,Libya,Rwanda,FIFA World Cup qualification,0.13724584103512014,0.1645101663585952,0.47490161566179034,0.2,0.5,0.75,0.625,0.48157894736842105,0.5549295774647888,2
2015-11-13,Luxembourg,Greece,Friendly,0.09103512014787431,0.3317929759704251,0.3470434883682314,0.1,0.1,0.0,0.0,0.44473684210526315,0.5267605633802818,2
2015-11-13,Czechia,Serbia,Friendly,0.45009242144177447,0.2795748613678373,0.5933502703839618,0.6,0.4,0.5,0.0,0.5078947368421053,0.5464788732394367,2
2015-11-14,Russia,Portugal,Friendly,0.4089648798521257,0.6303142329020333,0.35866695448582764,0.6,0.8,0.75,0.0,0.531578947368421,0.5633802816901409,2
2015-11-14,Ukraine,Slovenia,UEFA Euro qualification,0.3724584103512015,0.25277264325323473,0.5629078591235906,0.5,0.4,0.5,0.5,0.5236842105263158,0.5633802816901409,2
2015-11-14,Sweden,Denmark,UEFA Euro qualification,0.2989833641404806,0.3433456561922366,0.4646618955105746,0.6,0.4,0.25,0.5,0.5184210526315789,0.5492957746478874,2
2015-11-14,Hong Kong,Macau,Friendly,0.09195933456561922,0.02033271719038817,0.5341259430228761,0.6,0.1,1.0,0.0,0.5394736842105263,0.515492957746479,2
2015-11-14,Tanzania,Algeria,FIFA World Cup qualification,0.11321626617375231,0.4029574861367837,0.3177080738809646,0.1,0.6,0.5,0.625,0.4763157894736842,0.5746478873239437,1
2015-11-14,Ethiopia,Congo,FIFA World Cup qualification,0.13585951940850277,0.2740295748613678,0.40848180927552596,0.3,0.5,0.5,0.625,0.48947368421052634,0.5549295774647888,0
2015-11-14,Chad,Egypt,FIFA World Cup qualification,0.11090573012939002,0.2694085027726433,0.3963048447713775,0.2,0.6,0.5,0.625,0.4789473684210526,0.571830985915493,2
2015-11-14,Botswana,Mali,FIFA World Cup qualification,0.1511090573012939,0.25508317929759705,0.42896124957795745,0.4,0.3,0.0,0.625,0.5026315789473684,0.5577464788732395,2
2015-11-14,Gabon,Mozambique,FIFA World Cup qualification,0.21719038817005545,0.1266173752310536,0.5454726599471962,0.3,0.3,1.0,0.625,0.5078947368421053,0.5408450704225353,2
2015-11-15,Dr Congo,Burundi,FIFA World Cup qualification,0.0,0.14833641404805914,0.4023933270234517,0.5,0.4,0.5,0.625,0.5078947368421053,0.5577464788732395,2
2015-11-15,Equatorial Guinea,Morocco,FIFA World Cup qualification,0.22504621072088724,0.19500924214417745,0.5092185156280269,0.2,0.7,0.0,0.625,0.4789473684210526,0.5971830985915494,2
2015-11-15,Guinea,Namibia,FIFA World Cup qualification,0.272181146025878,0.13401109057301294,0.5739778268546347,0.3,0.3,0.75,0.625,0.49736842105263157,0.5464788732394367,2
2015-11-15,Hungary,Norway,UEFA Euro qualification,0.35073937153419593,0.294362292051756,0.5249932196447648,0.5,0.4,0.0,0.5,0.5157894736842106,0.5464788732394367,2
2015-11-15,Uganda,Togo,FIFA World Cup qualification,0.22689463955637706,0.17837338262476896,0.520288483359071,0.6,0.4,0.0,0.625,0.5131578947368421,0.5408450704225353,2
2015-11-15,Zambia,Sudan,FIFA World Cup qualification,0.22042513863216265,0.12338262476894639,0.5493471486530617,0.4,0.2,0.5833333333333334,0.625,0.49736842105263157,0.5098591549295776,2
2015-11-16,Ireland,Bosnia And Herzegovina,UEFA Euro qualification,0.30452865064695006,0.4265249537892791,0.4181680310401895,0.4,0.5,1.0,0.5,0.5184210526315789,0.5661971830985916,2
2015-11-16,Albania,Georgia,Friendly,0.33410351201478744,0.13909426987061,0.6080179776275951,0.4,0.3,0.6,0.0,0.5105263157894737,0.5239436619718311,1
2015-11-17,North Macedonia,Lebanon,Friendly,0.10628465804066543,0.10536044362292052,0.49178331645163254,0.1,0.3,0.5,0.0,0.4842105263157895,0.5661971830985916,0
2015-11-17,Malaysia,United Arab Emirates,FIFA World Cup qualification,0.05868761552680222,0.22874306839186692,0.38938611493947495,0.3,0.6,0.0,0.625,0.43947368421052635,0.6084507042253522,0
2015-11-17,Mali,Botswana,FIFA World Cup qualification,0.25508317929759705,0.1511090573012939,0.5534983865522032,0.2,0.4,1.0,0.625,0.5,0.5492957746478874,2
2015-11-17,Nigeria,Eswatini,FIFA World Cup qualification,0.2689463955637708,0.11922365988909427,0.5808965566865372,0.3,0.5,0.5,0.625,0.5078947368421053,0.5633802816901409,2
2015-11-17,Paraguay,Bolivia,FIFA World Cup qualification,0.28188539741219965,0.20425138632162662,0.5377236825354654,0.2,0.3,0.8333333333333334,0.625,0.48157894736842105,0.495774647887324,2
2015-11-17,Poland,Czechia,Friendly,0.3290203327171904,0.45009242144177447,0.4187215294267417,0.5,0.6,0.5,0.0,0.5421052631578948,0.5633802816901409,2
2015-11-17,Russia,Croatia,Friendly,0.4089648798521257,0.4269870609981516,0.4804365995273124,0.7,0.5,0.5,0.0,0.5342105263157895,0.591549295774648,0
2015-11-17,Rwanda,Libya,FIFA World Cup qualification,0.1645101663585952,0.13724584103512014,0.5075580204683703,0.5,0.3,0.5,0.625,0.5078947368421053,0.5323943661971832,0
2015-11-17,Senegal,Madagascar,FIFA World Cup qualification,0.31330868761552677,0.13401109057301294,0.5986085050562078,0.5,0.2,0.5,0.625,0.5131578947368421,0.5492957746478874,2
2015-11-17,Singapore,Syria,FIFA World Cup qualification,0.08271719038817005,0.11737523105360444,0.4704736285693727,0.5,0.7,1.0,0.625,0.5078947368421053,0.591549295774648,0
2015-11-17,Slovakia,Iceland,Friendly,0.3960258780036969,0.36598890942698703,0.5092185156280269,0.7,0.4,0.0,0.0,0.5210526315789473,0.5577464788732395,2
2015-11-17,Slovenia,Ukraine,UEFA Euro qualification,0.25277264325323473,0.3724584103512015,0.41955177700657,0.3,0.5,0.5,0.5,0.5026315789473684,0.571830985915493,1
2015-11-17,Cape Verde,Kenya,FIFA World Cup qualification,0.0,0.1266173752310536,0.41540053910742847,0.5,0.3,0.0,0.625,0.5263157894736842,0.5521126760563381,2
2015-11-17,Tunisia,Mauritania,FIFA World Cup qualification,0.30868761552680224,0.15157116451016636,0.5853245437789548,0.3,0.3,1.0,0.625,0.5131578947368421,0.5464788732394367,2
2015-11-17,Turkey,Greece,Friendly,0.43484288354898337,0.3317929759704251,0.552944888165651,0.8,0.1,0.25,0.0,0.5394736842105263,0.5295774647887325,1
2015-11-17,Turkmenistan,Oman,FIFA World Cup qualification,0.12985212569316082,0.16866913123844732,0.4679828858298878,0.3,0.5,0.5,0.625,0.48157894736842105,0.5661971830985916,2
2015-11-17,Uruguay,Chile,FIFA World Cup qualification,0.4856746765249538,0.5951940850277264,0.42564025925864424,0.6,0.7,0.8,0.625,0.5236842105263158,0.5859154929577465,2
2015-11-17,Venezuela,Ecuador,FIFA World Cup qualification,0.18853974121996303,0.4256007393715342,0.34925748191444017,0.3,0.6,0.7857142857142857,0.625,0.48157894736842105,0.571830985915493,0
2015-11-17,Yemen,Uzbekistan,FIFA World Cup qualification,0.03743068391866913,0.22042513863216265,0.3816371375277441,0.2,0.5,0.5,0.625,0.4763157894736842,0.5605633802816902,0
2015-11-17,Haiti,Jamaica,FIFA World Cup qualification,0.21719038817005545,0.25831792975970425,0.46659913986350726,0.5,0.5,0.25,0.625,0.5184210526315789,0.543661971830986,0
2015-11-17,Panama,Costa Rica,FIFA World Cup qualification,0.23798521256931607,0.3100739371534196,0.44805694391400847,0.1,0.1,0.45454545454545453,0.625,0.4921052631578947,0.5380281690140846,0
2015-11-17,Saint Vincent And The Grenadines,Guatemala,FIFA World Cup qualification,0.0,0.16959334565619225,0.38966286413275103,0.5,0.2,0.0,0.625,0.5105263157894737,0.5323943661971832,0
2015-11-17,Taiwan,Iraq,FIFA World Cup qualification,0.0,0.18114602587800369,0.3827441343008485,0.2,0.4,0.0,0.625,0.45789473684210524,0.5408450704225353,0
2015-11-17,Luxembourg,Portugal,Friendly,0.09103512014787431,0.6303142329020333,0.1682635095118698,0.2,0.7,0.0,0.0,0.45789473684210524,0.5577464788732395,0
2015-11-17,South Africa,Angola,FIFA World Cup qualification,0.21303142329020333,0.15896487985212568,0.5236094736783842,0.3,0.4,0.9,0.625,0.5052631578947369,0.5633802816901409,2
2015-11-17,Laos,South Korea,FIFA World Cup qualification,0.041589648798521256,0.2800369685767098,0.34842723433461187,0.1,0.8,0.5,0.625,0.4368421052631579,0.6225352112676057,0
2015-11-17,Cameroon,Niger,FIFA World Cup qualification,0.27587800369685767,0.1511090573012939,0.5659521002496277,0.6,0.4,0.5,0.625,0.5105263157894737,0.5464788732394367,1
2015-11-17,North Korea,Bahrain,FIFA World Cup qualification,0.0,0.1353974121996303,0.41014230443518257,0.6,0.4,0.0,0.625,0.5131578947368421,0.5380281690140846,2
2015-11-17,Algeria,Tanzania,FIFA World Cup qualification,0.4029574861367837,0.11321626617375231,0.664751562249196,0.5,0.1,0.5,0.625,0.5184210526315789,0.5239436619718311,2
2015-11-17,Austria,Switzerland,Friendly,0.522181146025878,0.4958410351201479,0.5070045220818181,0.8,0.6,0.3333333333333333,0.0,0.5394736842105263,0.5859154929577465,0
2015-11-17,Azerbaijan,Moldova,Friendly,0.1353974121996303,0.08179297597042513,0.5233327244851081,0.1,0.0,0.5,0.0,0.46578947368421053,0.5239436619718311,2
2015-11-17,Bangladesh,Australia,FIFA World Cup qualification,0.03696857670979667,0.2647874306839187,0.35479246577996226,0.1,0.7,0.5,0.625,0.45263157894736844,0.591549295774648,0
2015-11-17,Bhutan,Qatar,FIFA World Cup qualification,0.03696857670979667,0.18345656192236598,0.4035003237965561,0.2,0.7,0.5,0.625,0.3815789473684211,0.619718309859155,0
2015-11-17,Burkina Faso,Benin,FIFA World Cup qualification,0.1677449168207024,0.15388170055452866,0.49953229386336334,0.1,0.4,0.75,0.625,0.4842105263157895,0.5380281690140846,2
2015-11-17,Myanmar,Kuwait,FIFA World Cup qualification,0.07255083179297597,0.11645101663585952,0.46493864470385066,0.1,0.3,0.5,0.625,0.4421052631578947,0.5605633802816902,2
2015-11-17,Cambodia,Japan,FIFA World Cup qualification,0.036044362292051754,0.2786506469500924,0.34593649159512696,0.3,0.5,0.5,0.625,0.4710526315789474,0.6000000000000001,0
2015-11-17,Colombia,Argentina,FIFA World Cup qualification,0.5697781885397412,0.63909426987061,0.44971743907366507,0.4,0.4,0.375,0.625,0.5052631578947369,0.5830985915492958,0
2015-11-17,Congo,Ethiopia,FIFA World Cup qualification,0.2740295748613678,0.13585951940850277,0.5739778268546347,0.5,0.3,0.5,0.625,0.5052631578947369,0.543661971830986,2
2015-11-17,Brazil,Peru,FIFA World Cup qualification,0.5582255083179297,0.2694085027726433,0.6641980638626438,0.6,0.4,0.9,0.625,0.5157894736842106,0.5521126760563381,2
2015-11-17,Timor-Leste,Saudi Arabia,FIFA World Cup qualification,0.07162661737523106,0.19269870609981515,0.4187215294267417,0.0,0.6,0.5,0.625,0.4052631578947368,0.5802816901408451,0
2015-11-17,Denmark,Sweden,UEFA Euro qualification,0.3433456561922366,0.2989833641404806,0.517797740619586,0.3,0.6,0.5833333333333334,0.5,0.4921052631578947,0.5661971830985916,1
2015-11-17,Ivory Coast,Liberia,FIFA World Cup qualification,0.411275415896488,0.18207024029574861,0.6284974179300267,0.6,0.3,0.5,0.625,0.5236842105263158,0.5323943661971832,2
2015-11-17,Italy,Romania,Friendly,0.4805914972273567,0.48012939001848426,0.4915065672583564,0.5,0.5,0.8,0.0,0.5078947368421053,0.5774647887323944,1
2015-11-17,Hong Kong,China Pr,FIFA World Cup qualification,0.09195933456561922,0.18622920517560074,0.43477298263675557,0.6,0.4,0.0,0.625,0.5421052631578948,0.6056338028169015,1
2015-11-17,Honduras,Mexico,FIFA World Cup qualification,0.16589648798521256,0.40711645101663585,0.34676673917495526,0.2,0.6,0.7142857142857143,0.625,0.49736842105263157,0.5887323943661972,0
2015-11-17,Guam,Iran,FIFA World Cup qualification,0.07855822550831792,0.3008317929759704,0.3581134560992755,0.2,0.5,0.5,0.625,0.4710526315789474,0.5830985915492958,0
2015-11-17,Kyrgyzstan,Jordan,FIFA World Cup qualification,0.0,0.1899260628465804,0.3774858996286026,0.3,0.7,1.0,0.625,0.4789473684210526,0.6028169014084508,2
2015-11-17,Ghana,Comoros,FIFA World Cup qualification,0.3664510166358595,0.0411275415896488,0.6860612501314558,0.4,0.0,0.5,0.625,0.5105263157894737,0.5211267605633804,2
2015-11-17,Estonia,Saint Kitts And Nevis,Friendly,0.1709796672828096,0.0,0.593627019577238,0.4,0.6,0.5,0.0,0.49473684210526314,0.5859154929577465,2
2015-11-17,England,France,Friendly,0.5448243992606284,0.40711645101663585,0.5737010776613586,0.7,0.7,0.0,0.0,0.5473684210526316,0.571830985915493,2
2015-11-17,Egypt,Chad,FIFA World Cup qualification,0.2694085027726433,0.11090573012939002,0.5861547913587831,0.6,0.3,1.0,0.625,0.5236842105263158,0.5408450704225353,2
2015-11-21,Ethiopia,Rwanda,CECAFA Cup,0.13585951940850277,0.1645101663585952,0.47407136808196204,0.3,0.4,0.5,0.375,0.49736842105263157,0.5492957746478874,0
2015-11-21,Burundi,Zanzibar,CECAFA Cup,0.14833641404805914,0.0,0.5800663091067089,0.4,0.3,0.375,0.375,0.5,0.5521126760563381,2
2015-11-22,Kenya,Uganda,CECAFA Cup,0.1266173752310536,0.22689463955637706,0.4311752431241663,0.3,0.7,0.55,0.375,0.49736842105263157,0.5746478873239437,2
2015-11-22,Somalia,Tanzania,CECAFA Cup,0.0027726432532347504,0.11321626617375231,0.4250867608720921,0.0,0.1,0.3333333333333333,0.375,0.41578947368421054,0.5070422535211268,0
2015-11-23,Sudan,Malawi,CECAFA Cup,0.12338262476894639,0.1621996303142329,0.4679828858298878,0.2,0.3,0.5,0.375,0.4631578947368421,0.5408450704225353,0
2015-11-23,South Sudan,Djibouti,CECAFA Cup,0.11367837338262476,0.0,0.5593101196110013,0.1,0.0,0.5,0.375,0.45,0.44225352112676064,2
2015-11-24,Rwanda,Tanzania,CECAFA Cup,0.1645101663585952,0.11321626617375231,0.5219489785187276,0.4,0.2,0.4,0.375,0.49736842105263157,0.5239436619718311,0
2015-11-24,Zanzibar,Uganda,CECAFA Cup,0.0,0.22689463955637706,0.3553459641665144,0.2,0.6,0.16666666666666666,0.375,0.4868421052631579,0.5605633802816902,0
2015-11-25,Ethiopia,Somalia,CECAFA Cup,0.13585951940850277,0.0027726432532347504,0.5709335857285975,0.3,0.0,0.6666666666666666,0.375,0.49473684210526314,0.45915492957746484,2
